has_install_scripts,has_dependencies,has_dev_dependencies,num_dependencies,num_dev_dependencies,num_files,total_code_size,avg_entropy,max_entropy,num_urls,num_ips,has_eval,has_child_process,has_fs_access,has_network_access,has_os_access,package_name,label
0,0,0,0,0,1,1092,4.941280298048992,4.941280298048992,0,0,0,0,0,0,0,2025-02-17-voiceedgelite-v1.1.3,1
0,0,0,0,0,2,6851,5.027806707542547,5.266332735207679,6,2,0,0,0,0,0,2025-06-01-espresso-ui-v0.0.2,1
0,0,0,0,0,1,1010,4.896151188313576,4.896151188313576,0,0,0,0,0,0,0,2024-12-20-@rrvis_ui-v99.99.2,1
0,0,0,0,0,1,1383,5.203135108196392,5.203135108196392,0,0,0,0,0,0,0,2025-05-31-simpledep2-v99.0.0,1
0,0,0,0,0,1,2021,4.854139000988749,4.854139000988749,0,0,0,0,0,0,0,2024-12-21-metamask-extension-generate-attributions-v2.0.0,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-15-32red-cloud-v999.9.9,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-27-blocks-nextjs-v9999.9999.10174,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-28-blocks-nextjs-v9999.9999.10423,1
0,0,0,0,0,1,613,4.941785296715868,4.941785296715868,0,0,0,0,0,0,0,2025-03-02-calculated_members_message-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-10-layouts-lib-v1.0.1,1
0,0,0,0,0,1,987,4.982239099890617,4.982239099890617,0,1,0,0,0,0,0,2025-01-30-updatelanguagefiles-v9.9.9,1
0,0,0,0,0,1,1033,4.931883781970187,4.931883781970187,0,0,0,0,0,0,0,2024-12-08-appetize-cli-v1.2.0,1
0,0,0,0,0,3,4129,4.9104362913819735,4.961072438610981,6,4,0,0,0,0,0,2025-02-15-findomestic-ui-components-v12.0.61,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-13-@contraktor-tech_poc_confusion-v99.9.6,1
0,0,0,0,0,1,1024,5.136560698621425,5.136560698621425,0,0,0,0,0,0,0,2025-06-24-ptl-oem-wifi-portal-v1.0.1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-11-28-sendinblue2019-v1.0.3,1
0,0,0,0,0,3,4821,4.8687746539231425,4.961072438610981,6,3,0,0,0,0,0,2025-02-11-productbundlesserv-v0.0.1,1
0,0,0,0,0,1,689,4.944848533435192,4.944848533435192,1,1,0,0,0,0,0,2025-04-25-awetz-v99.9.21,1
0,0,0,0,0,3,12430,5.060737092023797,5.368866979390251,1,0,0,0,0,0,0,2025-01-13-cschalk-v6.1.5,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-12-dzengi-v19.4.9,1
0,0,0,0,0,8,15234,4.927674895412092,5.402953699282826,6,0,0,0,0,0,0,2025-06-07-@react-native-aria_utils-v0.2.13,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-05-adminauthserv-paypal-v2.20.0,1
0,0,0,0,0,1,2020,4.851692449693058,4.851692449693058,0,0,0,0,0,0,0,2025-02-23-atm-event-app-v1.0.0,1
0,0,0,0,0,1,2936,4.85941244896143,4.85941244896143,2,0,0,0,0,0,0,2024-11-15-react-dnd11-v6.5.8,1
0,0,0,0,0,1,2020,4.841898404102021,4.841898404102021,0,0,0,0,0,0,0,2025-02-07-truecaller-profile-validation-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-05-18-morrrisjs-v32.0.0,1
0,0,0,0,0,1,1874,5.112772828744172,5.112772828744172,0,0,0,0,0,0,0,2025-05-01-customprefix-auth-v99.99.99,1
0,0,0,0,0,2,2937,5.243838561566298,5.561258277686018,0,1,0,0,0,0,0,2025-04-21-vite-plugin-node-modules-polyfills-v1.0.0,1
0,0,0,0,0,1,2936,4.85941244896143,4.85941244896143,2,0,0,0,0,0,0,2024-11-21-tbi-editor-v6.1.9,1
0,0,0,0,0,3,3258,5.194988448495972,5.404033626075775,1,0,0,0,0,0,0,2025-05-15-ip-logger-bg-v1.0.0,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-11-p2pb2b-main-v19.4.9,1
0,0,0,0,0,8,4635,4.653480077181559,5.284843820939394,0,1,0,0,0,0,0,2024-12-28-next-refresh-token-v1.0.0,1
0,0,0,0,0,1,78,4.470150170257143,4.470150170257143,0,0,0,0,0,0,0,2025-03-26-bagayaluzqdl159-v1.0.2,1
0,0,0,0,0,1,3472,4.821173203048565,4.821173203048565,3,2,0,0,0,0,0,2025-03-11-oauth2-paypal-v5.0.0,1
0,0,0,0,0,1,1112,4.958593953365198,4.958593953365198,0,0,0,0,0,0,0,2025-01-08-dbx-js-tools-v3.2.3,1
0,0,0,0,0,1,1112,4.953586203733355,4.953586203733355,0,0,0,0,0,0,0,2025-03-26-eslint-config-hectorm-v1.1.1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-05-15-packer-docs-v9.9.9,1
0,0,0,0,0,2,646,4.727412678544553,5.038099640159677,0,0,0,0,0,0,0,2025-06-06-prod-shared-v33.12.10,1
0,0,0,0,0,1,1045,4.959023621153654,4.959023621153654,0,0,0,0,0,0,0,2025-06-15-@glofe_company-v9999.0.4,1
0,0,0,0,0,1,1092,4.936858298925856,4.936858298925856,0,0,0,0,0,0,0,2024-11-25-gft-sam-connector-v1.0.1,1
0,0,0,0,0,1,1666,4.784815161222619,4.784815161222619,2,1,0,0,0,0,0,2025-02-05-com.unity.visualscripting-v1.8.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-04-21-gcp-alert-service-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-01-31-wrap-it-mq-v1.0.1,1
0,0,0,0,0,3,3534,4.942683139473295,5.012744380366476,1,0,0,0,0,0,0,2024-08-28-@webbdays_tailcall-v0.0.42,1
0,0,0,0,0,1,3471,4.821377857761994,4.821377857761994,3,2,0,0,0,0,0,2025-05-03-interaction-tracing-metrics-v0.2.0,1
0,0,0,0,0,1,1333,4.913778018912258,4.913778018912258,1,1,0,0,0,0,0,2025-06-16-odin-backoffice-starter-kit-v55.3.55,1
0,0,0,0,0,1,2130,5.411297395785215,5.411297395785215,1,0,0,0,0,0,0,2024-12-31-xeno.dll-v1.0.0,1
0,0,0,0,0,1,970,4.883701290636038,4.883701290636038,1,1,0,0,0,0,0,2025-06-21-cro-pricing-v1.0.9,1
0,0,0,0,0,1,1095,4.9581104316665945,4.9581104316665945,0,0,0,0,0,0,0,2025-03-14-spot-the-station-app-v2.1.1,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-27-blocks-nextjs-v9999.9999.10380,1
0,0,0,0,0,2,2240,4.7949337674548325,4.959090302622242,1,1,0,0,0,0,0,2025-03-07-@idme-components_component-utilities-v1.1.8,1
0,0,0,0,0,1,2998,4.916654313105654,4.916654313105654,2,0,0,0,0,0,0,2025-05-20-accumulate-win-v11.2.3,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-05-13-fwm-poc-built-sites-v9.9.10,1
0,0,0,0,0,11,58622,4.506086608998216,5.298869822971771,1,1,0,0,0,0,0,2025-02-21-@supera_share-v999.0.22,1
0,0,0,0,0,4,29569,5.426565304309488,5.763273795274027,0,0,0,0,0,0,0,2025-02-23-transaction-generator-v1.0.8,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-19-com.unity.assetgraph-v9.9.10,1
0,0,0,0,0,1,1100,4.951225065467856,4.951225065467856,0,0,0,0,0,0,0,2024-12-23-move-binary-format-wasm-v1.1.0,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-27-blocks-nextjs-v9999.9999.10191,1
0,0,0,0,0,1,1413,4.8734871181750465,4.8734871181750465,0,0,0,0,0,0,0,2025-03-20-wp-log-v11.11.9,1
0,0,0,0,0,1,21,3.4399364703978077,3.4399364703978077,0,0,0,0,0,0,0,2024-08-28-@webbdays_temp2-v1.0.0,1
0,0,0,0,0,1,1408,5.154956624398647,5.154956624398647,1,0,0,0,0,0,0,2025-06-25-my-js-cdn-v1.0.17,1
0,0,0,0,0,1,2936,4.85941244896143,4.85941244896143,2,0,0,0,0,0,0,2024-11-14-marketing-base-v6.5.8,1
0,0,0,0,0,1,41,4.39146321255865,4.39146321255865,0,0,0,0,0,0,0,2024-12-05-reqests-v2.40.1,1
0,0,0,0,0,2,3143,4.967108859252928,4.985873087198231,0,3,0,0,0,0,0,2025-02-11-osae-v1.0.1,1
0,0,0,0,0,1,73,4.510326491289225,4.510326491289225,0,0,0,0,0,0,0,2025-06-25-company-secret-lib-v1.0.3,1
0,0,0,0,0,1,1751,4.4268125343450775,4.4268125343450775,1,0,0,0,0,0,0,2024-11-07-xgplay-v89.3.5,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-28-blocks-nextjs-v9999.9999.10454,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-11-p2pb2b-test-v19.4.9,1
0,0,0,0,0,2,6948,4.818961059803719,4.819449366202664,6,4,0,0,0,0,0,2025-03-03-airbnb-bootstrap-data-v6.4.1,1
0,0,0,0,0,1,408,5.067755108978859,5.067755108978859,0,1,0,0,0,0,0,2025-03-14-login-paypal-v7.0.8,1
0,0,0,0,0,1,628,5.0142138599414725,5.0142138599414725,1,1,0,0,0,0,0,2025-04-21-awetztest-v99.9.12,1
0,0,0,0,0,1,2027,4.8558950499768185,4.8558950499768185,0,0,0,0,0,0,0,2024-12-26-continue-docs-v1.1.0,1
0,0,0,0,0,1,2998,4.916654313105654,4.916654313105654,2,0,0,0,0,0,0,2025-05-13-web-ssar-v15.7.0,1
0,0,0,0,0,1,2020,4.854183495805914,4.854183495805914,0,0,0,0,0,0,0,2025-01-14-legacy_vis_analyzer-v1.1.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-05-ear-gui-portal-v3.4.9,1
0,0,0,0,0,2,2916,5.238056069013698,5.571167016314985,0,1,0,0,0,0,0,2025-05-25-libssl-dev-v1.0.0,1
0,0,0,0,0,1,987,4.98386994130342,4.98386994130342,0,1,0,0,0,0,0,2025-01-28-nlohmann-json-v9.9.9,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-27-blocks-nextjs-v9999.9999.10275,1
0,0,0,0,0,1,982,4.969265642919871,4.969265642919871,0,0,0,0,0,0,0,2025-01-25-types-safety-web-v20.10.11,1
0,0,0,0,0,1,402,4.706107715302428,4.706107715302428,0,0,0,0,0,0,0,2025-05-27-mirror-logger-utils-v1.3.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-04-adminauthserv-paypal-v2.9.0,1
0,0,0,0,0,3,3695,4.936232799076884,4.99889595376394,1,0,0,0,0,0,0,2024-09-10-@webbdays_tailcall-v0.0.55,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-27-blocks-nextjs-v9999.9999.10236,1
0,0,0,0,0,1,2936,4.85941244896143,4.85941244896143,2,0,0,0,0,0,0,2024-11-22-vs-table-plugins-antd-v9.2.10,1
0,0,0,0,0,1,891,5.135570771688531,5.135570771688531,1,0,0,0,0,0,0,2025-05-26-mirror-logger-utils-v1.1.5,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-06-02-lib-wallet-pay-btc-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-09-09-sketch-crowdin-v7.7.8,1
0,0,0,0,0,1,269,5.027009678986694,5.027009678986694,0,0,0,0,0,0,0,2024-12-12-okxweb3-v99.999.999,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-11-ascendex-test-v19.4.9,1
0,0,0,0,0,61,302495,4.761846479103085,5.247613272414294,13,0,0,0,0,0,0,2025-02-25-@ton-wallet_create-v14.0.3,1
0,0,0,0,0,1,92,4.5697745551583075,4.5697745551583075,0,0,0,0,0,0,0,2025-02-17-track-visibility-v66.6.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-05-01-aspose-v9.9.91,1
0,0,0,0,0,1,91,4.735133884471316,4.735133884471316,0,0,0,0,0,0,0,2024-12-15-@poclabs_exo-phanto-v1.0.0,1
0,0,0,0,0,1,3474,4.8223809773817905,4.8223809773817905,3,2,0,0,0,0,0,2025-03-16-paypal-product-picker-v10.0.0,1
0,0,0,0,0,2,2917,5.206337337515542,5.5213700430117045,0,1,0,0,0,0,0,2025-04-21-commons-net-v1.0.0,1
0,0,0,0,0,1,402,4.706107715302428,4.706107715302428,0,0,0,0,0,0,0,2025-06-15-arc-offsec-header-v1.0.2,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-05-15-qlkube-docs-v3.0.0,1
0,0,0,0,0,1,2,1.0,1.0,0,0,0,0,0,0,0,2025-05-12-braze-cordova-sdk-v0.0.0,1
0,0,0,0,0,1,1869,4.866448587427727,4.866448587427727,0,0,0,0,0,0,0,2024-11-14-iconpark-v9.3.5,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-11-bitrue-dev-v19.4.9,1
0,0,0,0,0,1,2936,4.85941244896143,4.85941244896143,2,0,0,0,0,0,0,2024-11-15-patch-package-lucky-video-v6.5.8,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-05-23-@mc-donate_donateweb-v40.0.3,1
0,0,0,0,0,2,2917,5.225581382706716,5.52462478461111,0,1,0,0,0,0,0,2025-04-21-slf4j-api-js-v1.0.0,1
0,0,0,0,0,2,1469,4.938317118480938,4.978536438235903,2,0,0,0,0,0,0,2025-05-21-@safecorp_one-ui-v6.24.3,1
0,0,0,0,0,2,1304,4.812664160502453,5.0134960751976845,0,0,0,0,0,0,0,2025-03-08-dvd-ai-pc-rag-v10.1.0,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-11-digifinex-internal-v19.4.9,1
0,0,0,0,0,2,1274,5.042568087820671,5.275734419278039,0,1,0,0,0,0,0,2025-04-02-some-error-logging-package-v1.0.1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-06-25-testetedep-v12.0.0,1
0,0,0,0,0,1,1424,5.000855670566247,5.000855670566247,0,0,0,0,0,0,0,2025-02-27-smart-power-strip-v1.2.1,1
0,0,0,0,0,1,269,5.040046123340524,5.040046123340524,0,0,0,0,0,0,0,2024-12-15-questdb-console-v99.99.99,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-19-4m-clean-shopify-app-v9.0.1,1
0,0,0,0,0,1,2020,4.859066329418369,4.859066329418369,0,0,0,0,0,0,0,2025-06-19-hackshack-leaderboard-v1.0.0,1
0,0,0,0,0,1,1217,5.0162317158659935,5.0162317158659935,0,0,0,0,0,0,0,2025-02-17-tedrertrtrtst-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-27-all.en.js-v1.0.15,1
0,0,0,0,0,1,64,4.413702445739504,4.413702445739504,0,0,0,0,0,0,0,2025-06-06-launch-darkly-provider-v1.0.7,1
0,0,0,0,0,1,363,4.932561740795327,4.932561740795327,0,0,0,0,0,0,0,2025-06-01-@seo-frontend-components_card-blog-entry-v1.999.2,1
0,0,0,0,0,2,4007,4.768395203324664,4.790626828794605,1,1,0,0,0,0,0,2024-12-17-@poclabs_exo-phanto-v1.0.6,1
0,0,0,0,0,1,56,4.158787512150432,4.158787512150432,0,0,0,0,0,0,0,2025-06-04-world-id-lens-dapp-v0.1.0,1
0,0,0,0,0,1,1619,4.970123815385604,4.970123815385604,0,0,0,0,0,0,0,2025-02-13-owl.carousel.custom-v0.1.11,1
0,0,0,0,0,1,69,4.562941805849268,4.562941805849268,0,0,0,0,0,0,0,2025-01-23-presto-router-webui-v0.0.1,1
0,0,0,0,0,2,1622,4.731811990087315,4.889728072871844,0,1,0,0,0,0,0,2025-01-18-calypso-config-v1003.0.0,1
0,0,0,0,0,1,1131,4.973136715093364,4.973136715093364,0,0,0,0,0,0,0,2025-02-27-fluentui-repo-v1.1.4,1
0,0,0,0,0,1,1848,4.940950370214836,4.940950370214836,0,0,0,0,0,0,0,2025-01-24-no-style-dependency-v7.7.7,1
0,0,0,0,0,1,1131,4.965431136285275,4.965431136285275,0,0,0,0,0,0,0,2024-11-27-metamodel-editor-v99.10.1,1
0,0,0,0,0,1,264,4.9188806314571965,4.9188806314571965,0,0,0,0,0,0,0,2024-12-22-ui-forms-embed-components-reporting-v1.12.0,1
0,0,0,0,0,1,15,3.506890595608519,3.506890595608519,0,0,0,0,0,0,0,2025-04-30-my-rei-browser-shim-v2.0.1,1
0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-14-000webhost-connect-v999.9.9,1
0,0,0,0,0,1,759,4.832552730744969,4.832552730744969,3,0,0,0,0,0,0,2025-06-16-just-config-data-v0.0.1,1
0,0,0,0,0,1,1134,4.983173557962357,4.983173557962357,0,0,0,0,0,0,0,2025-04-28-customprefix-auth-v99.0.0,1
0,0,0,0,0,1,272,4.857637915721282,4.857637915721282,0,0,0,0,0,0,0,2025-02-15-electron-dependency-confusion-window-v3.0.1,1
0,0,0,0,0,1,688,4.892637267362498,4.892637267362498,0,0,0,0,0,0,0,2025-06-14-plugin-proposal-private-methods-v999.0.0,1
0,0,0,0,0,2,646,4.7205076630043195,5.024289609079209,0,0,0,0,0,0,0,2025-06-07-prod-shared-v33.12.12,1
0,0,0,0,0,2,2921,5.217399480383014,5.529884422189203,0,1,0,0,0,0,0,2025-05-25-javascript-heap-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-11-20-action-deploy-v2.0.1,1
0,0,0,0,0,19,3517997,5.380410564355212,5.729388028089523,108,12,0,0,0,0,0,2025-05-30-kakao-pixel-web-v1.8.1,1
0,0,0,0,0,1,321,5.057362860043599,5.057362860043599,0,0,0,0,0,0,0,2024-07-11-sap-answer-v0.0.0,1
0,0,0,0,0,1,2998,4.916654313105654,4.916654313105654,2,0,0,0,0,0,0,2025-05-20-mix-hub-web-v11.5.6,1
0,0,0,0,0,1,2936,4.85941244896143,4.85941244896143,2,0,0,0,0,0,0,2024-12-04-template-fullstack-v8.4.10,1
0,0,0,0,0,1,2021,4.86200133844348,4.86200133844348,0,0,0,0,0,0,0,2024-12-21-aem-guides-wknd-app-v3.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-01-27-bindbc-loader-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-26-morpho-blue-irm-v99.99.1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-05-15-firefox-screenshots-v1.0.0,1
0,0,0,0,0,1,2020,4.860061539250076,4.860061539250076,0,0,0,0,0,0,0,2025-01-23-wallet-history-demo-backend-v1.1.0,1
0,0,0,0,0,1,2936,4.85941244896143,4.85941244896143,2,0,0,0,0,0,0,2024-11-16-seller-base.environment-v6.5.8,1
0,0,0,0,0,1,389,4.883862731407231,4.883862731407231,1,0,0,0,0,0,0,2025-05-02-lezer-snowsql-v1.9999.0,1
0,0,0,0,0,1,941,4.930517010180777,4.930517010180777,0,0,0,0,0,0,0,2025-02-27-workfront-twind-v1.0.11,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-06-09-flagd-playground-v99.0.0,1
0,0,0,0,0,1,1067,4.436765090837983,4.436765090837983,1,1,0,0,0,0,0,2025-02-13-@one-site_europcar-v2.64.9999999999,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-25-spectrocoin-v99.99.1,1
0,0,0,0,0,1,3472,4.822682997519948,4.822682997519948,3,2,0,0,0,0,0,2025-04-17-unified-login-url-v1.4.9-beta,1
0,0,0,0,0,1,59,4.461482516616684,4.461482516616684,0,0,0,0,0,0,0,2025-04-17-internal-payroll-lib-v3-v1001.0.0,1
0,0,0,0,0,3,3298,4.837782850961779,4.919867862781843,3,0,0,0,0,0,0,2024-11-13-themes-nunjucks-service-v1.2.3,1
0,0,0,0,0,1,1869,4.866448587427727,4.866448587427727,0,0,0,0,0,0,0,2024-11-19-mona-service-v99.11.18,1
0,0,0,0,0,1,592,4.93993137913053,4.93993137913053,0,0,0,0,0,0,0,2025-06-16-kenzup-react-native-rsa-native-v9999.9999.9999,1
0,0,0,0,0,1,370,4.9182821917245105,4.9182821917245105,0,0,0,0,0,0,0,2025-06-02-testhelloworldfromitaly-v1.999.5,1
0,0,0,0,0,1,1352,4.971953283390009,4.971953283390009,0,0,0,0,0,0,0,2024-12-19-yandex-pandora-docs-v1.0.2,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-02-vite_ruby_monorepo-v11.2.3,1
0,0,0,0,0,2,1622,4.731811990087315,4.889728072871844,0,1,0,0,0,0,0,2025-01-19-calypso-jest-v1004.0.0,1
0,0,0,0,0,1,1157,4.991633546057838,4.991633546057838,0,0,0,0,0,0,0,2025-03-26-nylas-apex-sdk-v999.9.9,1
0,0,0,0,0,1,3546,4.778445104402727,4.778445104402727,0,0,0,0,0,0,0,2025-05-12-atlaskit-registry-v1.1.5,1
0,0,0,0,0,1,2020,4.852955936866922,4.852955936866922,0,0,0,0,0,0,0,2025-01-02-webinarwebhookapp-v1.1.0,1
0,0,0,0,0,1,231,4.876020587924894,4.876020587924894,1,1,0,0,0,0,0,2025-03-13-eslint-plugin-lexical-v1.1.0,1
0,0,0,0,0,1,1091,4.940724463574083,4.940724463574083,0,0,0,0,0,0,0,2025-05-15-andes-landings-v6.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-03-zohodeskportalsdksampleappsreactnative-v5.2.0,1
0,0,0,0,0,1,1555,4.96211837770878,4.96211837770878,0,1,0,0,0,0,0,2025-05-27-blocks-nextjs-v9999.9999.10255,1
0,0,0,0,0,1,2624,4.605338499459522,4.605338499459522,0,0,0,0,0,0,0,2025-01-08-jpl-branding-v2.1.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-06-04-sechub-web-ui-v9.9.9,1
0,0,0,0,0,1,1114,5.056620400168087,5.056620400168087,0,0,0,0,0,0,0,2025-01-24-roro3-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-12-bsee-shared-hmd-v1.0.6,1
0,0,0,0,0,1,1673,4.741699717781455,4.741699717781455,0,0,0,0,0,0,0,2025-01-29-digitalexp-components-v13.1.8,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-21-mafid-v9.9.9,1
0,0,0,0,0,1,1120,4.581901207559118,4.581901207559118,0,1,0,0,0,0,0,2025-01-29-magic-enum-v16.9.9,1
0,0,0,0,0,10,0,0.0,0.0,0,0,0,0,0,0,0,2024-07-29-taiwinders-v5.0.0,1
0,0,0,0,0,1,987,5.131085557237112,5.131085557237112,1,0,0,0,0,0,0,2025-03-27-loka12-v8.0.6,1
0,0,0,0,0,1,1092,4.936858298925856,4.936858298925856,0,0,0,0,0,0,0,2024-11-25-gft-model-utils-v1.0.1,1
0,0,0,0,0,7,4448,4.526593935793379,4.911126864880022,2,2,0,0,0,0,0,2024-11-30-@typescript_eslinter_eslint-v1.0.2,1
0,0,0,0,0,3,4821,4.8687746539231425,4.961072438610981,6,3,0,0,0,0,0,2025-02-11-mep-widget-components-v0.0.1,1
0,0,0,0,0,2,2918,5.220774485819966,5.53555597200427,0,1,0,0,0,0,0,2025-04-21-haml-jst-loader-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-12-formio-tenant-v1.18.12,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-11-07-techtrans-v9.9.9,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-18-mygcpconfusedfunctionpocmaliciouspackage-v1.0.6,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-14-openai-realtime-console-v1.0.1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-03-26-cspotcode-v1.0.1,1
0,0,0,0,0,1,2936,4.861850641444784,4.861850641444784,2,0,0,0,0,0,0,2024-11-06-code-analysis-shopee-ui-for-scf-v5.3.5,1
0,0,0,0,0,1,1107,5.008491370991971,5.008491370991971,1,0,0,0,0,0,0,2024-11-24-gft-view-helpers-v1.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2025-02-18-fastapi.py-v1.0.1,1
0,0,0,0,0,1,2936,4.861850641444784,4.861850641444784,2,0,0,0,0,0,0,2024-11-06-acribus-core-v6.1.3,1
0,0,0,0,0,1,330,5.059846071499545,5.059846071499545,0,0,0,0,0,0,0,2024-07-11-sap-apicpicturetype-v0.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-14-mattermost-cloudnative-bootstrapper-v1.0.0,1
0,0,0,0,0,1,1869,4.866448587427727,4.866448587427727,0,0,0,0,0,0,0,2024-11-18-nodes-polyfill-webpack-plugin-v99.11.18,1
0,0,0,0,0,1,377,4.708925803713688,4.708925803713688,1,0,0,0,0,0,0,2024-11-17-import-path-rewrite-v12.1.3,1
0,0,0,0,0,53,738175,4.9692525110166805,5.488453478341776,53,3,0,0,0,0,0,2025-06-20-@pixui-dev_pxw-v0.1.24,1
0,0,0,0,0,1,1525,4.6356441489073354,4.6356441489073354,2,0,0,0,0,0,0,2024-12-03-@add-wallet-exchange_type-api-data-v1.0.0,1
0,0,0,0,0,1,2021,4.868240334333771,4.868240334333771,0,0,0,0,0,0,0,2024-12-22-cognito_authorizer-v1.1.0,1
0,0,0,0,0,1,1112,4.968402937491967,4.968402937491967,0,0,0,0,0,0,0,2024-12-27-plugin-sitemap-coveo-v1.0.0,1
0,0,0,0,0,1,1474,5.006001680585503,5.006001680585503,0,0,0,0,0,0,0,2025-06-11-frontend-tests-v2.0.0,1
0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2024-12-18-orderly.network-v9.9.9,1
0,0,0,0,0,1,1140,4.984975376032554,4.984975376032554,0,0,0,0,0,0,0,2025-03-02-react-native-survicate-v2.6.0,1
0,0,0,0,0,1,1352,4.984450174880515,4.984450174880515,0,0,0,0,0,0,0,2024-12-18-baby-loris-v1.0.5,1
0,0,0,0,0,1,1352,5.182041155681093,5.182041155681093,0,0,0,0,0,0,0,2025-06-25-aog-checker-v99.0.0,1
0,0,0,0,0,1,1217,5.006784907287525,5.006784907287525,0,0,0,0,0,0,0,2025-02-23-com.adobe.cq.core.wcm.components.content-v3.0.0,1
0,0,0,0,0,1,1259,4.98461980536434,4.98461980536434,0,0,0,0,0,0,0,2024-11-13-rlending-protocol-v1.0.0,1
0,0,0,0,0,1,28,3.8352377453121176,3.8352377453121176,0,0,0,0,0,0,0,2025-03-27-@sporta-technology_d11-web-components.composition-wrapper-v0.0.9999,1
